StationId,Name,Domain,Stipend,Location,Branches,Project Description,Reqd Skill Sets, Reqd Electives
3991,DBOI - Treasury(Mumbai),Finance and Mgmt,30000,Mumbai,B3 C7,"-","-","-"
3987,DBOI - Valuation Control(Mumbai),Finance and Mgmt,30000,Mumbai,Any,"-","-","-"
3988,DBOI-Rating Analysis(Mumbai),Finance and Mgmt,30000,Mumbai,B3 C7,"PREPARING CREDIT RATING REPORTS OF BANK’S CLIENTS BY ANALYSING COMPANY FINANCIALS, INDUSTRY, MACROECONOMICS, ETC.Background of FUNDAMENTALS OF FINANCE & ACCOUNTS or FINANCIAL MANAGEMENT","-","-"
1333,Decision Resources Group(Gurgaon),Health Care,,Gurgaon,,"","",""
1232,Decision Resources Group(Bangalore),Health Care,,Bangalore,,"","",""
403,Dell R&D(Bangalore),IT,30000,Bangalore,Any A7 A7,"Server software Server health monitoring APIs","-","-"
3906,DemandMatrix(Pune),IT,60000,Pune,Any,"Using pu blicly available data can we predict how the technology stacks in large organizations will evolve. How the organization adopt new technologies, what are the triggers. Can we generate simulations, models abstracting the real worls tech adoptions? How can the components or such a system synergize together to induce an emergence of real life decisions. We will like to create POC models to demonstrate the feasibility of such models across varied tech domains of CRM, ERP, Network, cloud services, storage and in-the-future technologies. Skill Set: Python, ElasticSearch, Micro Service Architecture, Celery, Apache Nifi MongoDB, REDIS, AWS,, GCP, BigTable PostgreSQL.","-","-"
407,Development Consultants Pvt. Ltd. (DCPL)(Mumbai),Infrastructure,8500,Mumbai,A2,"Design of Different structural elements like beams, columns, slabs, foundations etc.","-","-"
3315,Divgi TorqTransfer Systems Pvt. Ltd.(Sirsi),Mechanical,12500,Sirsi,AB,"Projects based on Operational Excellence i.e Divgi -TTS production system, Assembly/part process development, Assembly layout, Lean Mfg, Productivity improvement , Production Planning and control, Problem solving & Product/ part development documentation,SAP data analysis and interpretation etc. Project work includes data collection-analysis-conclusion-recommendation and implementation.","Manufacturing , Manufacturing Engineering , Problem Solver, Self-starter , ability to learn, adapt and deliver","-"
215,Divgi TorqTransfer Systems Pvt. Ltd. - Bhosari(Pune),Mechanical,12500,Pune,AB,"Projects based on Operational Excellence i.e Divgi -TTS production system, Assembly/part process development, Assembly layout, Lean Mfg, Productivity improvement , Production Planning and control, Problem solving & Product/ part development documentation,SAP data analysis and interpretation etc. Project work includes data collection-analysis-conclusion-recommendation and implementation.","Automotive Systems , Automotive vehicles , Manufacturing , Manufacturing Engineering , Problem Solver, Self-starter , ability to learn, adapt and deliver , Good understanding on mechanical and auto industry","-"
3327,DMI Finance Private Limited (New delhi),Finance and Mgmt,35000,New delhi,A1 A2 A3 A4 A7 A8 AA B3 B4 C7B3,"Quantitative Modeling (Data Science)","-","-"
3803,Door Sabha Nigam Ltd.(Chennai),Electronics,25000,Chennai,A3 A3A8 A7A3 A8 A8AA AA C6 C6C6 H103 H112,"Telecom related Project involving software development using Java, Javascript, C/C++, MySQL","-","-"
1129,Dorsch Consult (India) Pvt. Ltd.,(Mumbai),Infrastructure,,Mumbai,,"","",""
3957,Drishti(Bangalore),IT,50000,Bangalore,A7,"At Drishti, we develop and deploy deep learning models that detect human actions on manufacturing factory floors. As part of the Machine Learning Platform, we aim to build a deep learning model management system to simplify the model development lifecycle, right from enabling faster training of new models to smoother and more robust deployments, which will allow Drishti to on-board customers rapidly. This project will involve the development of an end-to-end application that will include a database for configuration and data management, a ReST API for unified programmatic access and a front-end user interface. Students will be exposed to the various components of a production grade ML system as well as the different stages of the software development life cycle. Skills: Python, OOP, familiarity with the UNIX ecosystem, shell scripting, good CS fundamentals (data-structures, algorithms), machine learning basics Eagerness to work in a fast paced startup, willingness to solve challenging problems Data Structures and Algorithms Object Oriented Programming ? Machine Learning model training, inferencing and deployment ? Kubernetes, docker environments for deploying software applications ? Databases and ReST APIs ? Front-end frameworks","-","-"
